chrom	start	end	region	is_bad_bin	log2_insulation_score_25000	n_valid_pixels_25000	boundary_strength_25000	is_boundary_25000	is_bad_bin_50000	log2_insulation_score_50000	n_valid_pixels_50000	boundary_strength_50000	is_boundary_50000	is_bad_bin_100000	log2_insulation_score_100000	n_valid_pixels_100000	boundary_strength_100000	is_boundary_100000	boundary_window	midpoint	ctcf_window_bp	ctcf_count
chr2L	286000	288000	chr2L	False	0.8305674459737197	143.0	0.10659111202682181	True	False	0.33463067629068266	586.0		False	False	0.1266603470649996	1819.0		False	25000	287000	10000	0
chr2L	298000	300000	chr2L	False	0.1780918567279367	143.0	0.3687736593733738	True	False	-0.08410388706075089	605.0	1.249100728917803	True	False	-0.13338637069747245	1862.0	0.836180151137035	True	25000	299000	10000	0
chr2L	306000	308000	chr2L	False	-0.06674977604497055	144.0	1.8124178225956713	True	False	-0.06803975004329994	537.0	0.299927373011255	True	False	-0.049462771227358954	1915.0	0.10162549719566122	True	25000	307000	10000	0
chr2L	344000	346000	chr2L	False	1.046073481724928	90.0	0.15194276938909934	True	False	1.3989624269536995	500.0		False	False	0.9908289372728507	2105.0		False	25000	345000	10000	0
chr2L	366000	368000	chr2L	False	0.5256867574368824	92.0	0.8630904616523081	True	False	1.2767950656309677	511.0		False	False	0.9408858505983216	2153.0		False	25000	367000	10000	1
chr2L	404000	406000	chr2L	False	0.08870780045264683	143.0	1.3805582254991278	True	False	0.023484237130734865	557.0	1.4736873884817585	True	False	0.17438949050999322	1934.0	0.21868873644789596	True	25000	405000	10000	2
chr2L	420000	422000	chr2L	False	0.1291192027717117	144.0	0.8917837032183104	True	False	0.08371792573900981	622.0	0.4864520118959934	True	False	0.07623778579610295	1808.0	0.9433726524204689	True	25000	421000	10000	1
chr2L	472000	474000	chr2L	False	1.1365610967818807	142.0	0.6905681675272637	True	False	0.6188049261559687	601.0	0.5131489029874079	True	False	0.2962718016232078	1915.0	0.5722750147164186	True	25000	473000	10000	0
chr2L	478000	480000	chr2L	False	1.3488699109708961	143.0	0.10703702743703092	True	False	0.7365602105184847	603.0		False	False	0.3791041652540561	1927.0		False	25000	479000	10000	0
chr2L	490000	492000	chr2L	False	0.781964175773691	144.0	1.114842926338763	True	False	0.6071913895242977	604.0	0.6783108012658561	True	False	0.2972881398799213	1968.0	0.388243183109542	True	25000	491000	10000	1
chr2L	542000	544000	chr2L	False	0.4558145299591607	142.0	1.1218340028572107	True	False	0.06806587060611632	582.0	0.2853620513683002	True	False	-0.11121107351177086	1886.0	0.14950337653702347	True	25000	543000	10000	1
chr2L	554000	556000	chr2L	False	0.5895593464699247	143.0	0.34175307324361204	True	False	0.010649448366017326	580.0	1.6990734716080433	True	False	-0.26187710038130546	1870.0	2.24232489915546	True	25000	555000	10000	1
chr2L	564000	566000	chr2L	False	0.7443680389047866	142.0	0.11711209701378544	True	False	0.15347191502001298	576.0		False	False	-0.1782821072499053	1870.0		False	25000	565000	10000	1
chr2L	568000	570000	chr2L	False	0.877602955190414	143.0	0.13904151832288514	True	False	0.28217697838565475	579.0		False	False	-0.07788401225909244	1860.0		False	25000	569000	10000	0
chr2L	574000	576000	chr2L	False	0.789828241553773	144.0	0.24912490134773346	True	False	0.24392393232586326	585.0	0.1610419668545672	True	False	-0.08098600332654206	1874.0	0.10599615360186067	True	25000	575000	10000	0
chr2L	602000	604000	chr2L	False	1.1520417918273405	144.0	0.2197471612762112	True	False	0.9053286714764531	608.0	0.1489592206403617	True	False	0.7185979175848777	1939.0		False	25000	603000	10000	1
chr2L	652000	654000	chr2L	False	1.162817501522265	144.0	0.12036029723273778	True	False	1.6135417715773723	534.0		False	False	1.6848667525541392	2257.0		False	25000	653000	10000	0
chr2L	730000	732000	chr2L	False	1.0509601398462018	144.0	0.12936800384027447	True	False	1.3836164505429114	533.0		False	False	1.6722641371122218	2277.0		False	25000	731000	10000	0
chr2L	784000	786000	chr2L	False	0.9867892387341852	144.0	0.1014625408271832	True	False	0.9829201939700789	611.0		False	False	0.8486123769200635	2016.0		False	25000	785000	10000	0
chr2L	810000	812000	chr2L	False	-0.2104933787184359	143.0	2.1712365183108973	True	False	-0.41543763813066514	581.0	2.016772024752103	True	False	-0.37164611615984045	2170.0	1.921970126985896	True	25000	811000	10000	0
chr2L	820000	822000	chr2L	False	0.9150620221639633	144.0	0.18272397380295657	True	False	0.38334365797023046	582.0		False	False	0.021061813997773623	2149.0		False	25000	821000	10000	0
chr2L	826000	828000	chr2L	False	0.9467424602831428	144.0	0.19807054959371395	True	False	0.4870944993610653	592.0		False	False	0.0922854303277201	2143.0		False	25000	827000	10000	1
chr2L	852000	854000	chr2L	False	0.5979468580026628	144.0	1.3589913693863687	True	False	0.23122934551414154	597.0		False	False	-0.07855660574601894	2068.0		False	25000	853000	10000	0
chr2L	856000	858000	chr2L	False	0.6036363669461996	144.0	0.12129975438136609	True	False	0.18836401009191758	591.0	0.9780311157398082	True	False	-0.10791399404077073	2070.0	0.7016145761233388	True	25000	857000	10000	0
chr2L	870000	872000	chr2L	False	0.8224294568546987	142.0	0.22316639035472952	True	False	0.3052614794990367	570.0	0.34510510329672606	True	False	0.03687650740651559	2040.0	0.186698282700286	True	25000	871000	10000	1
chr2L	896000	898000	chr2L	False	0.6879225430260133	144.0	0.5102149953825491	True	False	0.5979897611656997	594.0		False	False	0.6200473209712258	1949.0		False	25000	897000	10000	1
chr2L	906000	908000	chr2L	False	0.7423561574880442	144.0	0.12688108811679555	True	False	0.7904379275747551	619.0		False	False	0.8862600200021261	1815.0		False	25000	907000	10000	0
chr2L	954000	956000	chr2L	False	1.1500991416759232	144.0	0.13560881388487633	True	False	1.5910043073278228	474.0		False	False	1.5503240108260554	2173.0		False	25000	955000	10000	0
chr2L	974000	976000	chr2L	False	0.8880086354926765	108.0	0.22799426542095003	True	False	1.1864935449728131	469.0		False	False	1.4547887913734003	2187.0		False	25000	975000	10000	0
chr2L	1006000	1008000	chr2L	False	0.788896479765061	93.0	0.4974012077836416	True	False	1.0323733611638979	470.0	0.511018287758934	True	False	1.1666572119515335	2175.0		False	25000	1007000	10000	0
chr2L	1048000	1050000	chr2L	False	1.225043622770247	144.0	0.1887840286936282	True	False	1.4208409503774557	541.0		False	False	1.103636331710421	2092.0	0.15787805605067118	True	25000	1049000	10000	0
chr2L	1078000	1080000	chr2L	False	1.1061128488541019	144.0	0.49122308598004616	True	False	1.1543849258274665	625.0	0.19780143407300121	True	False	0.9765356304800346	1949.0	0.10516833669768855	True	25000	1079000	10000	0
chr2L	1108000	1110000	chr2L	False	1.0838971277767802	144.0	0.6762171904702952	True	False	1.0292482692641647	623.0		False	False	0.6483788801330239	2299.0		False	25000	1109000	10000	0
chr2L	1130000	1132000	chr2L	False	1.2514295459624545	144.0	0.23678030182399712	True	False	0.9289591385605985	618.0		False	False	0.6103925923652089	2176.0		False	25000	1131000	10000	0
chr2L	1144000	1146000	chr2L	False	1.1650179900951265	144.0	0.5789950622816018	True	False	0.7550562736773619	619.0	0.30124872915128853	True	False	0.4562794498770957	2164.0		False	25000	1145000	10000	0
chr2L	1186000	1188000	chr2L	False	0.33392972185788233	143.0	1.0913715385293203	True	False	0.1382865768627815	522.0	1.4300044785488712	True	False	-0.03426910366358432	2050.0		False	25000	1187000	10000	1
chr2L	1246000	1248000	chr2L	False	0.1403464581949659	120.0	1.1252512629259162	True	False	1.0245704953993549	560.0	0.1756397047761098	True	False	1.1603046335649925	2169.0		False	25000	1247000	10000	2
chr2L	1310000	1312000	chr2L	False	1.131652963861667	144.0	0.10808004441094066	True	False	1.3698626978829789	623.0		False	False	1.1850327060512864	2060.0		False	25000	1311000	10000	0
chr2L	1362000	1364000	chr2L	False	-1.0481506492837684	144.0	1.5113196196550596	True	False	-0.7037474285064695	621.0	0.13256917540097268	True	False	-0.42347459367495816	2335.0	0.6425145109273287	True	25000	1363000	10000	1
chr2L	1378000	1380000	chr2L	False	-1.0392568604075387	144.0	0.24198210375419094	True	False	-0.7096724231343429	617.0	1.159929769788571	True	False	-0.3873849329309738	2360.0		False	25000	1379000	10000	0
chr2L	1418000	1420000	chr2L	False	-0.3348278969880786	144.0	0.13778615575022934	True	False	-0.03784102800190863	625.0		False	False	0.0057460493150800155	2383.0		False	25000	1419000	10000	0
chr2L	1492000	1494000	chr2L	False	-0.759639317304627	143.0	0.19524318194352985	True	False	-0.8002099494449338	581.0	0.8454250284740593	True	False	-0.6156526858180089	2176.0	0.4952458909816124	True	25000	1493000	10000	1
chr2L	1504000	1506000	chr2L	False	-0.8371297879824493	141.0	0.5956056108337706	True	False	-0.7971795168710104	589.0		False	False	-0.6131151484216211	2168.0		False	25000	1505000	10000	0
chr2L	1614000	1616000	chr2L	False	-1.3356978813603921	143.0	2.895687747680257	True	False	-1.245242827052086	564.0	2.3503466597634914	True	False	-0.8981562137517705	1530.0	1.6383387732897419	True	25000	1615000	10000	0
chr2L	1674000	1676000	chr2L	False	0.45704603828051704	108.0	0.10836828433055723	True	False	0.1896849718747644	512.0		False	False	0.002560558895400389	1326.0		False	25000	1675000	10000	0
chr2L	1694000	1696000	chr2L	False	-0.4565370681195291	104.0	0.3320322731991918	True	False	-0.41509743313685243	490.0		False	False	-0.45094030342223124	1353.0		False	25000	1695000	10000	1
chr2L	1706000	1708000	chr2L	False	-0.39020750002868115	114.0	0.13031017423591928	True	False	-0.7539587506739103	473.0		False	False	-0.7017083906718653	1243.0		False	25000	1707000	10000	0
chr2L	1716000	1718000	chr2L	False	-0.7615558067899474	141.0	0.444689583921624	True	False	-0.8823394856558509	439.0	0.36999406842042015	True	False	-0.7793854189430068	1129.0	0.2113274782641107	True	25000	1717000	10000	0
chr2L	1728000	1730000	chr2L	False	-0.923173989111719	138.0	1.021180812044681	True	False	-0.922339050090308	368.0	0.8038699971208929	True	False	-0.886395751570939	1075.0		False	25000	1729000	10000	0
chr2L	1766000	1768000	chr2L	False	-1.5695182727353951	130.0	0.9930770187017852	True	False	-0.9069530819355252	340.0	0.7532264089744445	True	False	-0.416492677664474	1177.0		False	25000	1767000	10000	1
chr2L	1796000	1798000	chr2L	False	-1.8417141320634034	71.0	2.7400099983242523	True	False	-0.5522992201576779	454.0		False	False	-0.13892691645542501	1603.0		False	25000	1797000	10000	0
chr2L	1818000	1820000	chr2L	False	-1.6452132438589793	66.0	0.5797097192478526	True	False	-0.6345404665731238	440.0		False	False	-0.1946000810604061	1730.0		False	25000	1819000	10000	0
chr2L	1886000	1888000	chr2L	False	-1.0430617726109686	108.0	0.7306016886513446	True	False	-1.0149168334383658	532.0		False	False	-0.6839016887901355	1609.0		False	25000	1887000	10000	0
chr2L	1910000	1912000	chr2L	False	-0.3578112149889179	108.0	0.16875445773437472	True	False	-0.5979940150583045	525.0		False	False	-0.5704762988332446	1754.0		False	25000	1911000	10000	0
chr2L	1938000	1940000	chr2L	False	-0.3247580383704928	144.0	0.42254403433741267	True	False	-0.27069501446936545	518.0	0.15686360384707487	True	False	-0.3917172052644292	1786.0	0.12756799348219	True	25000	1939000	10000	0
chr2L	1974000	1976000	chr2L	False	-1.3152764761059308	139.0	1.682163326101006	True	False	-1.0136585268283376	582.0	1.0023965319761206	True	False	-0.8050692014810592	1743.0	0.7466935157743159	True	25000	1975000	10000	0
chr2L	1982000	1984000	chr2L	False	-0.6402750848891727	142.0	0.12259743433329784	True	False	-0.7579489160592183	573.0		False	False	-0.6776237510271907	1730.0		False	25000	1983000	10000	1
chr2L	1988000	1990000	chr2L	False	-0.9865167706363778	142.0	0.4863111024298531	True	False	-0.9842726806731497	567.0	0.2809498668804632	True	False	-0.7740069176575812	1703.0	0.13705377928762486	True	25000	1989000	10000	1
chr2L	2038000	2040000	chr2L	False	-0.8098901673391401	143.0	0.9447821954419977	True	False	-0.7348479328947259	600.0	0.5819803324134102	True	False	-0.49489891378411416	1663.0	0.25037283749430594	True	25000	2039000	10000	0
chr2L	2046000	2048000	chr2L	False	-0.681056238348271	144.0	0.31288347680281925	True	False	-0.6561649367259466	612.0	0.11513717934581813	True	False	-0.3688675031330941	1698.0		False	25000	2047000	10000	1
chr2L	2098000	2100000	chr2L	False	-0.3122586886859126	76.0	0.3737669853029469	True	False	-0.06354712164009498	455.0		False	False	-0.18337633714669224	1615.0		False	25000	2099000	10000	0
chr2L	2120000	2122000	chr2L	False	-0.5363039836168388	67.0	0.15129412470309933	True	False	-0.34030183880407255	353.0		False	False	-0.264890213061488	1480.0		False	25000	2121000	10000	0
chr2L	2130000	2132000	chr2L	False	-0.9221898910538655	83.0	1.162340406214321	True	False	-1.105712440005062	341.0	1.37461901577255	True	False	-0.785320235707665	1412.0	0.8168885225870376	True	25000	2131000	10000	0
chr2L	2152000	2154000	chr2L	False	-0.1820509584404811	143.0	0.1623163705695467	True	False	-0.1699827382420151	395.0		False	False	-0.4603994243440198	1320.0	0.12903476240204426	True	25000	2153000	10000	0
chr2L	2160000	2162000	chr2L	False	-0.19265126359422782	143.0	0.45091832990400693	True	False	-0.1882377447441897	477.0	0.2523158378658925	True	False	-0.321786436592277	1334.0		False	25000	2161000	10000	0
chr2L	2192000	2194000	chr2L	False	-0.7878472600846679	142.0	1.4587914529331605	True	False	-0.8315308573719296	552.0	0.9279217356997421	True	False	-0.6369067504945118	1224.0	0.7266666690812038	True	25000	2193000	10000	0
chr2L	2218000	2220000	chr2L	False	-0.3270756212638919	144.0	0.2530595213802373	True	False	-0.6153665404803542	490.0	0.14331468322046215	True	False	-0.5699601869154468	1301.0		False	25000	2219000	10000	0
chr2L	2226000	2228000	chr2L	False	-0.2081869932745663	140.0	0.12270500242639475	True	False	-0.5670741755528272	484.0		False	False	-0.5623387016933243	1256.0		False	25000	2227000	10000	0
chr2L	2238000	2240000	chr2L	False	-1.2926441596954454	129.0	1.1402252349343494	True	False	-1.2472165460387723	506.0	1.307086068882929	True	False	-0.9881980066160214	1254.0	1.0621881318205844	True	25000	2239000	10000	0
chr2L	2278000	2280000	chr2L	False	-0.3260873437634328	122.0	0.11270364697925545	True	False	-0.07208498373815805	554.0		False	False	0.03602529893294509	1914.0		False	25000	2279000	10000	0
chr2L	2318000	2320000	chr2L	False	-0.7117266922422987	121.0	0.19751793922610683	True	False	-0.34278997473707856	558.0		False	False	-0.08342788099168369	1996.0		False	25000	2319000	10000	0
chr2L	2330000	2332000	chr2L	False	-0.7540170395373897	144.0	0.27073511618533197	True	False	-0.49752095530779367	501.0		False	False	-0.26706425495842173	1994.0		False	25000	2331000	10000	0
chr2L	2356000	2358000	chr2L	False	-1.4104406535300753	130.0	1.2462285384815328	True	False	-1.2453890667297334	528.0	1.1057847453547094	True	False	-0.9508489192257228	1865.0	0.2221224782886908	True	25000	2357000	10000	1
chr2L	2384000	2386000	chr2L	False	-1.2552466007647143	121.0	0.9845174647766235	True	False	-1.1805938273141332	531.0		False	False	-0.9432113337363619	1839.0		False	25000	2385000	10000	1
chr2L	2424000	2426000	chr2L	False	-0.8675034370259684	144.0	0.6577279956405317	True	False	-0.5422378607767291	593.0		False	False	-0.43920242051634234	1987.0		False	25000	2425000	10000	0
chr2L	2438000	2440000	chr2L	False	-0.4880406527530518	144.0	0.13285969380880586	True	False	-0.26743894858966977	620.0		False	False	-0.2700072310306924	2012.0		False	25000	2439000	10000	0
chr2L	2492000	2494000	chr2L	False	-0.8608271325643653	143.0	0.49774097553477326	True	False	-0.7382741440009573	603.0		False	False	-0.46330348949113315	2125.0	0.17739368855837273	True	25000	2493000	10000	0
chr2L	2562000	2564000	chr2L	False	-1.6687015967813492	115.0	2.0108689221271323	True	False	-1.024348225240069	547.0	0.8279737840767418	True	False	-0.5182081198888756	2196.0	0.10999387920332143	True	25000	2563000	10000	0
chr2L	2586000	2588000	chr2L	False	-1.3509729701873747	110.0	0.10293657499234787	True	False	-1.023786651374232	536.0	0.39637646582274744	True	False	-0.5351884305069758	2187.0	0.38153950073240606	True	25000	2587000	10000	0
chr2L	2592000	2594000	chr2L	False	-1.5035097315797588	120.0	1.175108103751113	True	False	-0.9862126859162519	536.0		False	False	-0.48785537038693066	2203.0		False	25000	2593000	10000	0
chr2L	2636000	2638000	chr2L	False	-0.6869973381960565	144.0	0.22635587174379074	True	False	-0.29368343960515897	623.0		False	False	-0.1179133227121688	2171.0		False	25000	2637000	10000	0
chr2L	2682000	2684000	chr2L	False	-0.8765273603694304	144.0	0.42339287647074086	True	False	-0.46162391851786705	615.0		False	False	-0.14229668134248372	1664.0		False	25000	2683000	10000	0
chr2L	2724000	2726000	chr2L	False	-1.0199781594979276	124.0	0.7504967528014692	True	False	-1.0272202731123727	371.0	0.7006286132976324	True	False	-1.0097358903475588	1305.0	0.4990933127192382	True	25000	2725000	10000	0
chr2L	2740000	2742000	chr2L	False	-0.9160742742740461	122.0	0.9673085712595861	True	False	-1.0402391452829376	378.0	0.7894975954063429	True	False	-1.007743877154853	1307.0	0.3526262467960777	True	25000	2741000	10000	0
chr2L	2760000	2762000	chr2L	False	-0.28202438040264094	111.0	0.2583130190780612	True	False	-0.6987683441670693	443.0	0.15318045032468608	True	False	-0.7869744520571249	1435.0		False	25000	2761000	10000	1
chr2L	2770000	2772000	chr2L	False	-1.4753960953708452	104.0	1.662615286635969	True	False	-1.2862773377555845	448.0	1.3234042034470683	True	False	-1.0649821647322617	1515.0	0.9611977204844827	True	25000	2771000	10000	0
chr2L	2802000	2804000	chr2L	False	-0.1383611080932742	143.0	0.1916200725416312	True	False	-0.06907620253081333	515.0		False	False	-0.2048587963623622	1509.0		False	25000	2803000	10000	0
chr2L	2810000	2812000	chr2L	False	-0.4480456072258895	143.0	0.5647130689513448	True	False	-0.20559170412003866	543.0	0.2253983670583665	True	False	-0.3154231596576521	1498.0	0.1667691082347934	True	25000	2811000	10000	1
chr2L	2856000	2858000	chr2L	False	-2.079234745054702	124.0	3.6786060851938593	True	False	-1.7610461346084298	404.0	2.9953370339971155	True	False	-1.298578998057849	1275.0	2.273567045385588	True	25000	2857000	10000	1
chr2L	2886000	2888000	chr2L	False	-1.1517209995393458	139.0	1.1955990412529152	True	False	-1.148568382340172	454.0		False	False	-0.9771911005630228	1433.0		False	25000	2887000	10000	0
chr2L	2934000	2936000	chr2L	False	-0.28968021530333143	144.0	0.1981904776109573	True	False	-0.16397892484428067	573.0		False	False	-0.2932108576580582	1585.0		False	25000	2935000	10000	0
chr2L	2968000	2970000	chr2L	False	-1.1388031779729058	136.0	1.6811271699972012	True	False	-1.2018563078398476	502.0	1.387632094337136	True	False	-0.9846245481707102	1435.0	0.9839480614201025	True	25000	2969000	10000	0
chr2L	2994000	2996000	chr2L	False	-0.630566467894578	138.0	0.48022166803898103	True	False	-0.5534248888912705	540.0		False	False	-0.5739517119684752	1354.0		False	25000	2995000	10000	0
chr2L	3018000	3020000	chr2L	False	-0.3958523235399728	138.0	0.3131694846378871	True	False	-0.4530547388915036	556.0	0.14422123852180746	True	False	-0.4821433533948343	1448.0		False	25000	3019000	10000	0
chr2L	3030000	3032000	chr2L	False	-0.31506464216664876	135.0	0.13323628550086095	True	False	-0.4779550697110792	511.0		False	False	-0.5408760913014241	1466.0		False	25000	3031000	10000	1
chr2L	3040000	3042000	chr2L	False	-0.6766059343702273	141.0	0.9339046655454798	True	False	-0.7613559038757133	516.0	0.651395067820353	True	False	-0.7691024863837215	1495.0	0.5248178855649267	True	25000	3041000	10000	1
chr2L	3056000	3058000	chr2L	False	-0.14277262618042016	116.0	0.1175549064067754	True	False	-0.5321403854434401	528.0		False	False	-0.5918687958906549	1583.0		False	25000	3057000	10000	0
chr2L	3060000	3062000	chr2L	False	-0.4704135342969159	116.0	0.5189461663187032	True	False	-0.7073735837931052	524.0	0.30801516358281456	True	False	-0.689004213390979	1591.0	0.17270783377003973	True	25000	3061000	10000	0
chr2L	3110000	3112000	chr2L	False	-0.6022218422006165	144.0	0.8706777265812173	True	False	-0.5020987794889835	543.0	0.5133280648243319	True	False	-0.5007788820235457	1438.0	0.32382290902128563	True	25000	3111000	10000	0
chr2L	3126000	3128000	chr2L	False	-0.1666433892312158	143.0	0.1406033060041897	True	False	-0.26638519607643835	520.0		False	False	-0.35273949276433336	1434.0		False	25000	3127000	10000	0
chr2L	3146000	3148000	chr2L	False	-0.7230786066841162	138.0	0.46280544347565405	True	False	-0.8478586783821749	529.0	0.24017226891540422	True	False	-0.7279435482108164	1542.0	0.12622031445186777	True	25000	3147000	10000	0
chr2L	3162000	3164000	chr2L	False	-1.1995392377348715	141.0	1.6001214684109577	True	False	-1.118689936255046	479.0	1.1924358361613552	True	False	-0.9396625460189355	1538.0	0.7838257816480139	True	25000	3163000	10000	0
chr2L	3174000	3176000	chr2L	False	-1.052355009164502	136.0	0.2871283468705077	True	False	-0.9829796701895968	484.0	0.13946925922640285	True	False	-0.841078341506925	1617.0		False	25000	3175000	10000	2
chr2L	3262000	3264000	chr2L	False	-0.022883890673338403	108.0	0.11624768207957678	True	False	0.18550966614793749	545.0		False	False	0.17920417116161683	1927.0		False	25000	3263000	10000	0
chr2L	3292000	3294000	chr2L	False	-0.524543744699933	143.0	0.1675423501313183	True	False	-0.5374927788102012	525.0		False	False	-0.4066040283890469	1667.0		False	25000	3293000	10000	0
chr2L	3304000	3306000	chr2L	False	-0.7900069836031042	142.0	0.9392727594865922	True	False	-0.7938027795636531	540.0	0.5632652530749723	True	False	-0.6160825061669992	1679.0	0.27437953698701195	True	25000	3305000	10000	0
chr2L	3320000	3322000	chr2L	False	-0.5326010137766338	143.0	0.2589888336648034	True	False	-0.6086104034017097	558.0	0.12372215613106852	True	False	-0.5554697160835914	1809.0		False	25000	3321000	10000	0
chr2L	3356000	3358000	chr2L	False	-0.6803455161106897	139.0	0.5261870657260701	True	False	-0.7923626298904429	595.0		False	False	-0.6766863157503528	1888.0		False	25000	3357000	10000	0
chr2L	3374000	3376000	chr2L	False	-1.109040534423053	138.0	1.3431952078930538	True	False	-1.0663251553805213	575.0	1.3154155750536025	True	False	-0.8201801902787222	1870.0	0.7711292498246901	True	25000	3375000	10000	1
chr2L	3450000	3452000	chr2L	False	-1.2592503460450524	134.0	1.0947105296608575	True	False	-1.2428600493419992	560.0	1.527392610923159	True	False	-0.8801618096908334	1857.0	0.2789364742014362	True	25000	3451000	10000	1
chr2L	3470000	3472000	chr2L	False	-1.6389178373275006	132.0	1.8629064728179099	True	False	-1.1788762342235026	564.0	0.5406604983133609	True	False	-0.8881640289755885	1858.0	1.0031954891932011	True	25000	3471000	10000	1
chr2L	3480000	3482000	chr2L	False	-1.074339673865978	132.0	0.37007620745062253	True	False	-0.7700206479256357	575.0		False	False	-0.7285679020433644	1867.0		False	25000	3481000	10000	1
chr2L	3508000	3510000	chr2L	False	-0.3512445443850756	144.0	0.16335833083847012	True	False	-0.2867742969240661	574.0		False	False	-0.32554418332051543	1907.0		False	25000	3509000	10000	0
chr2L	3530000	3532000	chr2L	False	-1.0079335492073667	144.0	1.0294437778924819	True	False	-0.7502075546901076	609.0	0.5806890072925069	True	False	-0.47332518564802745	1957.0	0.17706296850970732	True	25000	3531000	10000	2
chr2L	3618000	3620000	chr2L	False	-0.9366002035882642	144.0	0.92121084946185	True	False	-0.8451288856266025	528.0	0.4487351100429691	True	False	-0.6153745403535558	1942.0	0.11308808595166375	True	25000	3619000	10000	2
chr2L	3648000	3650000	chr2L	False	-0.719571473953323	117.0	0.15498811989863281	True	False	-0.9309402043434154	519.0		False	False	-0.8157118451656002	1784.0		False	25000	3649000	10000	0
chr2L	3658000	3660000	chr2L	False	-1.135025395530018	117.0	1.3087591278723434	True	False	-1.1273878587252946	528.0	1.096702473149315	True	False	-0.9134199307094074	1767.0	0.882877856618056	True	25000	3659000	10000	0
chr2L	3682000	3684000	chr2L	False	-0.40001859781458693	144.0	0.2856408628747956	True	False	-0.44835365405988203	541.0		False	False	-0.4429471147360872	1836.0		False	25000	3683000	10000	0
chr2L	3718000	3720000	chr2L	False	-0.37379105253246653	143.0	0.3060794752424487	True	False	-0.27339503749335786	620.0		False	False	-0.23557313005495129	2014.0		False	25000	3719000	10000	1
chr2L	3764000	3766000	chr2L	False	-0.35991887795090904	144.0	0.16922176231511024	True	False	-0.2753778051744173	617.0		False	False	-0.31587611816041117	2243.0		False	25000	3765000	10000	0
chr2L	3786000	3788000	chr2L	False	-0.4606414664522657	144.0	0.2588353576368624	True	False	-0.6039980009345421	596.0	0.16012288389866342	True	False	-0.49170948201854037	2177.0		False	25000	3787000	10000	1
chr2L	3804000	3806000	chr2L	False	-0.6484523449970974	143.0	0.16700357950399397	True	False	-0.6278387163932608	595.0		False	False	-0.564825945517469	2151.0	0.2978980623555738	True	25000	3805000	10000	0
chr2L	3814000	3816000	chr2L	False	-0.7925862712515441	143.0	0.8177350770000075	True	False	-0.6381899712191905	598.0		False	False	-0.5641337103190305	2145.0		False	25000	3815000	10000	0
chr2L	3862000	3864000	chr2L	False	-0.8440188448778115	143.0	0.3376118375029703	True	False	-0.7793129010986923	586.0		False	False	-0.6786999142335703	2052.0		False	25000	3863000	10000	1
chr2L	3868000	3870000	chr2L	False	-0.6860054543200047	144.0	0.1280456827285137	True	False	-0.7901462573568419	579.0		False	False	-0.6929338561010818	2035.0		False	25000	3869000	10000	1
