chrom	start	end	region	is_bad_bin	log2_insulation_score_100000	n_valid_pixels_100000	boundary_strength_100000	is_boundary_100000
chr2L	116000	118000	chr2L	False	0.826516832555406	1234.0		False
chr2L	118000	120000	chr2L	False	0.7666097773692149	1272.0		False
chr2L	120000	122000	chr2L	False	0.5972155301136196	1309.0		False
chr2L	122000	124000	chr2L	False	0.5353424468463157	1351.0		False
chr2L	124000	126000	chr2L	False	0.5469939627157139	1388.0		False
chr2L	126000	128000	chr2L	False	0.5352747778622315	1427.0		False
chr2L	128000	130000	chr2L	False	0.48021019428363965	1464.0		False
chr2L	130000	132000	chr2L	False	0.35374071086783143	1501.0		False
chr2L	132000	134000	chr2L	False	0.2564116728296131	1540.0		False
chr2L	134000	136000	chr2L	False	0.3129082805964848	1573.0		False
chr2L	136000	138000	chr2L	False	0.3210889679914872	1610.0		False
chr2L	138000	140000	chr2L	False	0.27049723531350656	1645.0		False
chr2L	140000	142000	chr2L	False	0.22998415814363501	1682.0		False
chr2L	142000	144000	chr2L	False	0.11601860867868441	1716.0		False
chr2L	144000	146000	chr2L	False	0.04017941256951801	1750.0	0.159297529188129	True
chr2L	146000	148000	chr2L	False	0.15315405317864664	1791.0		False
chr2L	148000	150000	chr2L	False	0.19947694175764702	1835.0		False
chr2L	150000	152000	chr2L	False	0.16989606408951646	1876.0		False
chr2L	152000	154000	chr2L	False	0.06944830047039532	1914.0		False
chr2L	154000	156000	chr2L	False	-0.058963567172446635	1955.0		False
chr2L	156000	158000	chr2L	False	-0.22788628599162097	1991.0	1.5550733566917407	True
chr2L	158000	160000	chr2L	False	-0.14970637923487584	2026.0		False
chr2L	160000	162000	chr2L	False	0.017104466820289065	2053.0		False
chr2L	162000	164000	chr2L	False	0.41363628526357593	2064.0		False
chr2L	164000	166000	chr2L	False	0.5313766577999283	2074.0		False
chr2L	166000	168000	chr2L	False	0.550890357214627	2089.0		False
chr2L	168000	170000	chr2L	False	0.4684556557842144	2098.0		False
chr2L	170000	172000	chr2L	False	0.4411655950018221	2098.0		False
chr2L	172000	174000	chr2L	False	0.46561621421691846	2107.0		False
chr2L	174000	176000	chr2L	False	0.48369853377596755	2115.0		False
chr2L	176000	178000	chr2L	False	0.4798326423378815	2127.0		False
chr2L	178000	180000	chr2L	False	0.4670003977282891	2134.0		False
chr2L	180000	182000	chr2L	False	0.403766784802945	2135.0		False
chr2L	182000	184000	chr2L	False	0.29276197278969235	2147.0		False
chr2L	184000	186000	chr2L	False	0.2287452150825855	2160.0	0.3221451421320415	True
chr2L	186000	188000	chr2L	False	0.28696310218752735	2172.0		False
chr2L	188000	190000	chr2L	False	0.3695696212440762	2188.0		False
chr2L	190000	192000	chr2L	False	0.4283736190877312	2193.0		False
chr2L	192000	194000	chr2L	False	0.48000478330987484	2193.0		False
chr2L	194000	196000	chr2L	False	0.523935639451693	2208.0		False
chr2L	196000	198000	chr2L	False	0.5278303377597731	2207.0		False
chr2L	198000	200000	chr2L	False	0.5309427264189988	2213.0		False
chr2L	200000	202000	chr2L	False	0.5169812559066822	2215.0		False
chr2L	202000	204000	chr2L	False	0.4755268837718642	2219.0		False
chr2L	204000	206000	chr2L	False	0.46086251916701926	2211.0		False
chr2L	206000	208000	chr2L	False	0.4831196657481165	2206.0		False
chr2L	208000	210000	chr2L	False	0.4808800713352965	2201.0		False
chr2L	210000	212000	chr2L	False	0.5497922423030283	2187.0		False
chr2L	212000	214000	chr2L	False	0.5973095818662466	2175.0		False
chr2L	214000	216000	chr2L	False	0.614570257290466	2173.0		False
chr2L	216000	218000	chr2L	False	0.6087580376956576	2168.0		False
chr2L	218000	220000	chr2L	False	0.6234996653394685	2163.0		False
chr2L	220000	222000	chr2L	False	0.6551091926601291	2154.0		False
chr2L	222000	224000	chr2L	False	0.6870584427821855	2147.0		False
chr2L	224000	226000	chr2L	False	0.7027937804395625	2153.0		False
chr2L	226000	228000	chr2L	False	0.7004901241024194	2143.0		False
chr2L	228000	230000	chr2L	False	0.6995620294032792	2148.0		False
chr2L	230000	232000	chr2L	False	0.6930558285058098	2129.0		False
chr2L	232000	234000	chr2L	False	0.6835696048187356	2125.0		False
chr2L	234000	236000	chr2L	False	0.6576001782744078	2117.0		False
chr2L	236000	238000	chr2L	False	0.6219526481639773	2102.0		False
chr2L	238000	240000	chr2L	False	0.5560295744079905	2086.0		False
chr2L	240000	242000	chr2L	False	0.48935489450349645	2078.0		False
chr2L	242000	244000	chr2L	False	0.4176026200485839	2075.0		False
chr2L	244000	246000	chr2L	False	0.3498010689970844	2073.0		False
chr2L	246000	248000	chr2L	False	0.31988127394164756	2052.0		False
chr2L	248000	250000	chr2L	False	0.3093505937363501	2045.0		False
chr2L	250000	252000	chr2L	False	0.12412617210434534	2007.0		False
chr2L	252000	254000	chr2L	False	0.03597524855571566	1962.0	0.25481540216532	True
chr2L	254000	256000	chr2L	False	0.10936976895093066	1919.0		False
chr2L	256000	258000	chr2L	False	0.14640614860349102	1903.0		False
chr2L	258000	260000	chr2L	False	0.22055183237438894	1905.0		False
chr2L	260000	262000	chr2L	False	0.26594121255055914	1897.0		False
chr2L	262000	264000	chr2L	False	0.29079065072103566	1861.0		False
chr2L	264000	266000	chr2L	False	0.28903318675093415	1827.0		False
chr2L	266000	268000	chr2L	False	0.27582285740382206	1802.0		False
chr2L	268000	270000	chr2L	False	0.23941166757781376	1797.0		False
chr2L	270000	272000	chr2L	False	0.17663686808387535	1792.0		False
chr2L	272000	274000	chr2L	False	0.12811467259641057	1782.0	0.1238170443633052	True
chr2L	274000	276000	chr2L	False	0.16643308535515608	1789.0		False
chr2L	276000	278000	chr2L	False	0.2195508485017463	1788.0		False
chr2L	278000	280000	chr2L	False	0.19345966106432927	1785.0		False
chr2L	280000	282000	chr2L	False	0.2519317169597158	1785.0		False
chr2L	282000	284000	chr2L	False	0.2011343501546454	1798.0		False
chr2L	284000	286000	chr2L	False	0.150306812351075	1804.0		False
chr2L	286000	288000	chr2L	False	0.1266603470649996	1819.0		False
chr2L	288000	290000	chr2L	False	0.17942682878960023	1826.0		False
chr2L	290000	292000	chr2L	False	0.15218630049095735	1830.0		False
chr2L	292000	294000	chr2L	False	0.03799336973342262	1840.0		False
chr2L	294000	296000	chr2L	False	-0.11190590632162536	1854.0		False
chr2L	296000	298000	chr2L	False	-0.10453268963078546	1859.0		False
chr2L	298000	300000	chr2L	False	-0.13338637069747245	1862.0	0.836180151137035	True
chr2L	300000	302000	chr2L	False	-0.014898819952233733	1872.0		False
chr2L	302000	304000	chr2L	False	0.052162725968302265	1884.0		False
chr2L	304000	306000	chr2L	False	0.044453517059763976	1900.0		False
chr2L	306000	308000	chr2L	False	-0.04946277122735896	1915.0	0.10162549719566122	True
chr2L	308000	310000	chr2L	False	0.13258848632143702	1933.0		False
chr2L	310000	312000	chr2L	False	0.2664006721116326	1950.0		False
chr2L	312000	314000	chr2L	False	0.3901880746601102	1956.0		False
chr2L	314000	316000	chr2L	False	0.5010859855825366	1957.0		False
chr2L	316000	318000	chr2L	False	0.5942255044702593	1965.0		False
chr2L	318000	320000	chr2L	False	0.6701619732200832	1973.0		False
chr2L	320000	322000	chr2L	False	0.7356888910878568	1996.0		False
chr2L	322000	324000	chr2L	False	0.7917502304481908	2008.0		False
chr2L	324000	326000	chr2L	False	0.8402462788022935	2014.0		False
chr2L	326000	328000	chr2L	False	0.8807128685390726	2020.0		False
chr2L	328000	330000	chr2L	False	0.8987229116840112	2032.0		False
chr2L	330000	332000	chr2L	False	0.9192868088449452	2039.0		False
chr2L	332000	334000	chr2L	False	0.9455130125614855	2040.0		False
chr2L	334000	336000	chr2L	False	0.9543273090310808	2046.0		False
chr2L	336000	338000	chr2L	False	0.9707422721088407	2052.0		False
chr2L	338000	340000	chr2L	False	0.984997673940009	2054.0		False
chr2L	340000	342000	chr2L	False	0.9963198586852069	2069.0		False
chr2L	342000	344000	chr2L	False	0.9930428361221209	2087.0		False
chr2L	344000	346000	chr2L	False	0.9908289372728507	2105.0		False
chr2L	346000	348000	chr2L	False	0.991945312814913	2119.0		False
chr2L	348000	350000	chr2L	False	0.9819432457264661	2128.0		False
chr2L	350000	352000	chr2L	False	0.9780403833090932	2144.0		False
chr2L	352000	354000	chr2L	False	0.9784940886684033	2151.0		False
chr2L	354000	356000	chr2L	False	0.9823915145461489	2152.0		False
chr2L	356000	358000	chr2L	False	0.980505918809124	2143.0		False
chr2L	358000	360000	chr2L	False	0.9309898692477513	2147.0		False
chr2L	360000	362000	chr2L	False	0.933873707454334	2147.0		False
chr2L	362000	364000	chr2L	False	0.9330272413201188	2152.0		False
chr2L	364000	366000	chr2L	False	0.9376185122334707	2149.0		False
chr2L	366000	368000	chr2L	False	0.9408858505983216	2153.0		False
chr2L	368000	370000	chr2L	False	0.9772695149772946	2154.0		False
chr2L	370000	372000	chr2L	False	1.0050090617285459	2154.0		False
chr2L	372000	374000	chr2L	False	1.0190284475064806	2154.0		False
chr2L	374000	376000	chr2L	False	1.0196104382165718	2158.0		False
chr2L	376000	378000	chr2L	False	1.0096320762310014	2159.0		False
chr2L	378000	380000	chr2L	False	0.9835259381081216	2157.0		False
chr2L	380000	382000	chr2L	False	0.9703195658463352	2145.0		False
chr2L	382000	384000	chr2L	False	0.9510456228574781	2138.0		False
chr2L	384000	386000	chr2L	False	0.924098568175145	2115.0		False
chr2L	386000	388000	chr2L	False	0.885440296898331	2104.0		False
chr2L	388000	390000	chr2L	False	0.8492369379966301	2093.0		False
chr2L	390000	392000	chr2L	False	0.8017207463379417	2072.0		False
chr2L	392000	394000	chr2L	False	0.748927174409407	2053.0		False
chr2L	394000	396000	chr2L	False	0.6656842818559141	2026.0		False
chr2L	396000	398000	chr2L	False	0.5986752082858242	2019.0		False
chr2L	398000	400000	chr2L	False	0.5305008333572837	1995.0		False
chr2L	400000	402000	chr2L	False	0.4395589345730031	1978.0		False
chr2L	402000	404000	chr2L	False	0.3275084017550937	1958.0		False
chr2L	404000	406000	chr2L	False	0.17438949050999325	1934.0	0.21868873644789594	True
chr2L	406000	408000	chr2L	False	0.2976504677657559	1913.0		False
chr2L	408000	410000	chr2L	False	0.3624158191940486	1896.0		False
chr2L	410000	412000	chr2L	False	0.3930782269578892	1875.0		False
chr2L	412000	414000	chr2L	False	0.3430070751053066	1873.0		False
chr2L	414000	416000	chr2L	False	0.2707537360645185	1859.0		False
chr2L	416000	418000	chr2L	False	0.2581194720722564	1839.0		False
chr2L	418000	420000	chr2L	False	0.21792887150582568	1818.0		False
chr2L	420000	422000	chr2L	False	0.07623778579610296	1808.0	0.9433726524204689	True
chr2L	422000	424000	chr2L	False	0.14386390251103628	1802.0		False
chr2L	424000	426000	chr2L	False	0.24927549154798453	1792.0		False
chr2L	426000	428000	chr2L	False	0.3342087214451598	1793.0		False
chr2L	428000	430000	chr2L	False	0.4177451029193639	1783.0		False
chr2L	430000	432000	chr2L	False	0.4381385794743678	1782.0		False
chr2L	432000	434000	chr2L	False	0.5005218366153197	1782.0		False
chr2L	434000	436000	chr2L	False	0.606360646616259	1775.0		False
chr2L	436000	438000	chr2L	False	0.6722524524919606	1783.0		False
chr2L	438000	440000	chr2L	False	0.7063476191496558	1781.0		False
chr2L	440000	442000	chr2L	False	0.7385620659109342	1771.0		False
chr2L	442000	444000	chr2L	False	0.7926241401102868	1770.0		False
chr2L	444000	446000	chr2L	False	0.8414168755158594	1764.0		False
chr2L	446000	448000	chr2L	False	0.8685468163396264	1763.0		False
chr2L	448000	450000	chr2L	False	0.8673337897817215	1757.0		False
chr2L	450000	452000	chr2L	False	0.8523122589679256	1789.0		False
chr2L	452000	454000	chr2L	False	0.7959843564887471	1811.0		False
chr2L	454000	456000	chr2L	False	0.744946924618969	1841.0		False
chr2L	456000	458000	chr2L	False	0.7685074423273558	1851.0		False
chr2L	458000	460000	chr2L	False	0.8141248637045013	1834.0		False
chr2L	460000	462000	chr2L	False	0.8289376394141488	1833.0		False
chr2L	462000	464000	chr2L	False	0.8077179949714265	1858.0		False
chr2L	464000	466000	chr2L	False	0.760225186150154	1881.0		False
chr2L	466000	468000	chr2L	False	0.6849698318857824	1907.0		False
chr2L	468000	470000	chr2L	False	0.6006690913618418	1905.0		False
chr2L	470000	472000	chr2L	False	0.4683256319999136	1901.0		False
chr2L	472000	474000	chr2L	False	0.2962718016232078	1915.0	0.5722750147164186	True
chr2L	474000	476000	chr2L	False	0.30170684772255635	1917.0		False
chr2L	476000	478000	chr2L	False	0.43264184529936817	1929.0		False
chr2L	478000	480000	chr2L	False	0.3791041652540561	1927.0		False
chr2L	480000	482000	chr2L	False	0.5274896307031302	1932.0		False
chr2L	482000	484000	chr2L	False	0.6772817612347106	1934.0		False
chr2L	484000	486000	chr2L	False	0.6855313229894633	1947.0		False
chr2L	486000	488000	chr2L	False	0.6455984565385945	1956.0		False
chr2L	488000	490000	chr2L	False	0.51065141736932	1965.0		False
chr2L	490000	492000	chr2L	False	0.2972881398799213	1968.0	0.388243183109542	True
chr2L	492000	494000	chr2L	False	0.5866264742416465	1973.0		False
chr2L	494000	496000	chr2L	False	0.7943223585691778	1971.0		False
chr2L	496000	498000	chr2L	False	0.9605999885174614	1970.0		False
chr2L	498000	500000	chr2L	False	1.0586709835473798	1971.0		False
chr2L	500000	502000	chr2L	False	1.1471629375386385	1979.0		False
chr2L	502000	504000	chr2L	False	1.201182447738401	1984.0		False
chr2L	504000	506000	chr2L	False	1.2406864370447332	1992.0		False
chr2L	506000	508000	chr2L	False	1.2698992405592588	1991.0		False
chr2L	508000	510000	chr2L	False	1.2927924863313316	1984.0		False
chr2L	510000	512000	chr2L	False	1.316392371975703	1975.0		False
chr2L	512000	514000	chr2L	False	1.3236279318329442	1972.0		False
chr2L	514000	516000	chr2L	False	1.3271870707001197	1954.0		False
chr2L	516000	518000	chr2L	False	1.311774084727141	1948.0		False
chr2L	518000	520000	chr2L	False	1.2850011112248716	1937.0		False
chr2L	520000	522000	chr2L	False	1.2323499572156098	1934.0		False
chr2L	522000	524000	chr2L	False	1.1630743045488088	1924.0		False
chr2L	524000	526000	chr2L	False	1.011234117744912	1918.0		False
chr2L	526000	528000	chr2L	False	0.8559832928068709	1910.0		False
chr2L	528000	530000	chr2L	False	0.6836091846402058	1902.0		False
chr2L	530000	532000	chr2L	False	0.5547364476139719	1899.0		False
chr2L	532000	534000	chr2L	False	0.48271585340694045	1891.0		False
chr2L	534000	536000	chr2L	False	0.37685375494021534	1892.0		False
chr2L	536000	538000	chr2L	False	0.25434340203570455	1894.0		False
chr2L	538000	540000	chr2L	False	0.1527965603125477	1891.0		False
chr2L	540000	542000	chr2L	False	-0.007270065088923439	1894.0		False
chr2L	542000	544000	chr2L	False	-0.11121107351177086	1886.0	0.14950337653702347	True
chr2L	544000	546000	chr2L	False	-0.04716662803418301	1887.0		False
chr2L	546000	548000	chr2L	False	-0.0017243781288635452	1884.0		False
chr2L	548000	550000	chr2L	False	0.023918635699032346	1882.0		False
chr2L	550000	552000	chr2L	False	0.03829230302525261	1875.0		False
chr2L	552000	554000	chr2L	False	-0.03448303150354794	1875.0		False
chr2L	554000	556000	chr2L	False	-0.26187710038130546	1870.0	2.24232489915546	True
chr2L	556000	558000	chr2L	False	-0.14049215461314196	1883.0		False
chr2L	558000	560000	chr2L	False	-0.1747731421154532	1883.0		False
chr2L	560000	562000	chr2L	False	-0.19755727348231078	1886.0		False
chr2L	562000	564000	chr2L	False	-0.14239903683426156	1879.0		False
chr2L	564000	566000	chr2L	False	-0.1782821072499053	1870.0		False
chr2L	566000	568000	chr2L	False	-0.015462495327925457	1867.0		False
chr2L	568000	570000	chr2L	False	-0.07788401225909246	1860.0		False
chr2L	570000	572000	chr2L	False	0.0011929414745820445	1859.0		False
chr2L	572000	574000	chr2L	False	0.025010150275318617	1862.0		False
chr2L	574000	576000	chr2L	False	-0.08098600332654207	1874.0	0.10599615360186068	True
chr2L	576000	578000	chr2L	False	-0.05132018373581515	1887.0		False
chr2L	578000	580000	chr2L	False	0.06457849150516272	1903.0		False
chr2L	580000	582000	chr2L	False	0.19206743474830107	1936.0		False
chr2L	582000	584000	chr2L	False	0.3245411249561702	1957.0		False
chr2L	584000	586000	chr2L	False	0.42500822978664793	1981.0		False
chr2L	586000	588000	chr2L	False	0.5236991813324563	1998.0		False
chr2L	588000	590000	chr2L	False	0.5853216261191944	2006.0		False
chr2L	590000	592000	chr2L	False	0.6561429324110117	1990.0		False
chr2L	592000	594000	chr2L	False	0.7041500745662255	1958.0		False
chr2L	594000	596000	chr2L	False	0.7325086819274181	1930.0		False
chr2L	596000	598000	chr2L	False	0.7585651605226822	1907.0		False
chr2L	598000	600000	chr2L	False	0.7634255413319692	1921.0		False
chr2L	600000	602000	chr2L	False	0.7542467963702142	1936.0		False
chr2L	602000	604000	chr2L	False	0.7185979175848777	1939.0		False
chr2L	604000	606000	chr2L	False	0.7650524053560542	1948.0		False
chr2L	606000	608000	chr2L	False	0.831917388874974	1959.0		False
chr2L	608000	610000	chr2L	False	0.8846567257941791	1960.0		False
chr2L	610000	612000	chr2L	False	0.9312133345545865	1971.0		False
chr2L	612000	614000	chr2L	False	0.9861994580979963	1982.0		False
chr2L	614000	616000	chr2L	False	1.0474496129095907	1987.0		False
chr2L	616000	618000	chr2L	False	1.0952983054847643	1996.0		False
chr2L	618000	620000	chr2L	False	1.144307133716375	2010.0		False
chr2L	620000	622000	chr2L	False	1.1815616874630812	2022.0		False
chr2L	622000	624000	chr2L	False	1.2289299091097357	2035.0		False
chr2L	624000	626000	chr2L	False	1.2679704714432534	2050.0		False
chr2L	626000	628000	chr2L	False	1.3064593112412892	2066.0		False
chr2L	628000	630000	chr2L	False	1.3329594014255854	2077.0		False
chr2L	630000	632000	chr2L	False	1.3781768447698806	2087.0		False
chr2L	632000	634000	chr2L	False	1.41650637427832	2099.0		False
chr2L	634000	636000	chr2L	False	1.4435007770505384	2117.0		False
chr2L	636000	638000	chr2L	False	1.478639683805463	2132.0		False
chr2L	638000	640000	chr2L	False	1.5048505635793865	2156.0		False
chr2L	640000	642000	chr2L	False	1.532429860966749	2175.0		False
chr2L	642000	644000	chr2L	False	1.5626784855938576	2194.0		False
chr2L	644000	646000	chr2L	False	1.5892090607544593	2207.0		False
chr2L	646000	648000	chr2L	False	1.624139480796677	2216.0		False
chr2L	648000	650000	chr2L	False	1.6419589438191802	2232.0		False
chr2L	650000	652000	chr2L	False	1.6674444169933185	2239.0		False
chr2L	652000	654000	chr2L	False	1.6848667525541392	2257.0		False
chr2L	654000	656000	chr2L	False	1.7119683157599677	2265.0		False
chr2L	656000	658000	chr2L	False	1.7368168475926362	2279.0		False
chr2L	658000	660000	chr2L	False	1.7543106622746374	2291.0		False
chr2L	660000	662000	chr2L	False	1.7817641114366722	2299.0		False
chr2L	662000	664000	chr2L	False	1.801800300672623	2305.0		False
chr2L	664000	666000	chr2L	False	1.8284039072674825	2307.0		False
chr2L	666000	668000	chr2L	False	1.852658317358777	2310.0		False
chr2L	668000	670000	chr2L	False	1.8755749963998287	2312.0		False
chr2L	670000	672000	chr2L	False	1.901092769862151	2316.0		False
chr2L	672000	674000	chr2L	False	1.901470619362264	2315.0		False
chr2L	674000	676000	chr2L	False	1.9177396306152525	2317.0		False
chr2L	676000	678000	chr2L	False	1.9320260597289398	2318.0		False
chr2L	678000	680000	chr2L	False	1.9373437311600676	2320.0		False
chr2L	680000	682000	chr2L	False	1.9434578687873485	2321.0		False
chr2L	682000	684000	chr2L	False	1.9509392160866053	2321.0		False
chr2L	684000	686000	chr2L	False	1.942269473318202	2321.0		False
chr2L	686000	688000	chr2L	False	1.9414102271876523	2322.0		False
chr2L	688000	690000	chr2L	False	1.9477707159460131	2323.0		False
chr2L	690000	692000	chr2L	False	1.9531406884625317	2325.0		False
chr2L	692000	694000	chr2L	False	1.9615786991270099	2326.0		False
chr2L	694000	696000	chr2L	False	1.9692837646514907	2326.0		False
chr2L	696000	698000	chr2L	False	1.9765983556984625	2320.0		False
chr2L	698000	700000	chr2L	False	1.9792099911426284	2319.0		False
chr2L	700000	702000	chr2L	False	1.9803623550364764	2318.0		False
chr2L	702000	704000	chr2L	False	1.9795266050163103	2317.0		False
chr2L	704000	706000	chr2L	False	1.9804477987741542	2316.0		False
chr2L	706000	708000	chr2L	False	1.9737255003678917	2315.0		False
chr2L	708000	710000	chr2L	False	1.9672130980696678	2315.0		False
chr2L	710000	712000	chr2L	False	1.9507515221334824	2315.0		False
chr2L	712000	714000	chr2L	False	1.9276161335474842	2314.0		False
chr2L	714000	716000	chr2L	False	1.9017362885186262	2313.0		False
chr2L	716000	718000	chr2L	False	1.873732774608156	2311.0		False
chr2L	718000	720000	chr2L	False	1.8427066567028891	2311.0		False
chr2L	720000	722000	chr2L	False	1.8169852474323969	2309.0		False
chr2L	722000	724000	chr2L	False	1.7885572446893663	2302.0		False
chr2L	724000	726000	chr2L	False	1.7579704723308964	2296.0		False
chr2L	726000	728000	chr2L	False	1.728114001969749	2290.0		False
chr2L	728000	730000	chr2L	False	1.703485457351503	2283.0		False
chr2L	730000	732000	chr2L	False	1.6722641371122218	2277.0		False
chr2L	732000	734000	chr2L	False	1.6460337046669857	2271.0		False
chr2L	734000	736000	chr2L	False	1.6156965799525724	2268.0		False
chr2L	736000	738000	chr2L	False	1.589477576231736	2262.0		False
chr2L	738000	740000	chr2L	False	1.5636786441187542	2255.0		False
chr2L	740000	742000	chr2L	False	1.5296206239025323	2249.0		False
chr2L	742000	744000	chr2L	False	1.518185586988513	2246.0		False
chr2L	744000	746000	chr2L	False	1.492986639387301	2242.0		False
chr2L	746000	748000	chr2L	False	1.4614196587263497	2236.0		False
chr2L	748000	750000	chr2L	False	1.4372069530245557	2227.0		False
chr2L	750000	752000	chr2L	False	1.4180560222132743	2221.0		False
chr2L	752000	754000	chr2L	False	1.398131574838591	2213.0		False
chr2L	754000	756000	chr2L	False	1.3726592059999634	2201.0		False
chr2L	756000	758000	chr2L	False	1.341411199031399	2193.0		False
chr2L	758000	760000	chr2L	False	1.319432407665526	2184.0		False
chr2L	760000	762000	chr2L	False	1.2884819935026561	2179.0		False
chr2L	762000	764000	chr2L	False	1.2583863114464429	2177.0		False
chr2L	764000	766000	chr2L	False	1.2263499944804157	2167.0		False
chr2L	766000	768000	chr2L	False	1.1928014628561725	2159.0		False
chr2L	768000	770000	chr2L	False	1.1589194778267493	2155.0		False
chr2L	770000	772000	chr2L	False	1.1128474569634053	2142.0		False
chr2L	772000	774000	chr2L	False	1.1140976969701415	2109.0		False
chr2L	774000	776000	chr2L	False	1.0879295948981698	2082.0		False
chr2L	776000	778000	chr2L	False	1.045889983423806	2069.0		False
chr2L	778000	780000	chr2L	False	0.9999707658788709	2056.0		False
chr2L	780000	782000	chr2L	False	0.9543762477059803	2052.0		False
chr2L	782000	784000	chr2L	False	0.8985718458698864	2041.0		False
chr2L	784000	786000	chr2L	False	0.8486123769200635	2016.0		False
chr2L	786000	788000	chr2L	False	0.8274207498991163	2005.0		False
chr2L	788000	790000	chr2L	False	0.7906119863811115	2004.0		False
chr2L	790000	792000	chr2L	False	0.7322740422098527	2047.0		False
chr2L	792000	794000	chr2L	False	0.6585449604080607	2091.0		False
chr2L	794000	796000	chr2L	False	0.5889633633417056	2128.0		False
chr2L	796000	798000	chr2L	False	0.5066608749376866	2170.0		False
chr2L	798000	800000	chr2L	False	0.4426057492688459	2169.0		False
chr2L	800000	802000	chr2L	False	0.3472510282548979	2164.0		False
chr2L	802000	804000	chr2L	False	0.23741136572153992	2159.0		False
chr2L	804000	806000	chr2L	False	0.11558978478325517	2161.0		False
chr2L	806000	808000	chr2L	False	-0.004515025686859927	2163.0		False
chr2L	808000	810000	chr2L	False	-0.15981416442389132	2166.0		False
chr2L	810000	812000	chr2L	False	-0.37164611615984045	2170.0	1.921970126985896	True
chr2L	812000	814000	chr2L	False	-0.24182049329052238	2171.0		False
chr2L	814000	816000	chr2L	False	-0.049240416063219716	2167.0		False
chr2L	816000	818000	chr2L	False	-0.025029793567102533	2160.0		False
chr2L	818000	820000	chr2L	False	0.08993896154849255	2153.0		False
chr2L	820000	822000	chr2L	False	0.021061813997773623	2149.0		False
chr2L	822000	824000	chr2L	False	0.08549173328830144	2145.0		False
chr2L	824000	826000	chr2L	False	0.16100716178202037	2147.0		False
