chrom	start	end	region	is_bad_bin	log2_insulation_score_25000	n_valid_pixels_25000	boundary_strength_25000	is_boundary_25000	is_bad_bin_50000	log2_insulation_score_50000	n_valid_pixels_50000	boundary_strength_50000	is_boundary_50000	is_bad_bin_100000	log2_insulation_score_100000	n_valid_pixels_100000	boundary_strength_100000	is_boundary_100000	boundary_window	midpoint	ctcf_window_bp	ctcf_count
chr2L	2384000	2386000	chr2L	False	-1.2552466007647143	121.0	0.9845174647766235	True	False	-1.1805938273141332	531.0		False	False	-0.9432113337363619	1839.0		False	25000	2385000	10000	1
chr2L	2760000	2762000	chr2L	False	-0.28202438040264094	111.0	0.2583130190780612	True	False	-0.6987683441670693	443.0	0.15318045032468608	True	False	-0.7869744520571249	1435.0		False	25000	2761000	10000	1
chr2L	2810000	2812000	chr2L	False	-0.4480456072258895	143.0	0.5647130689513448	True	False	-0.20559170412003866	543.0	0.2253983670583665	True	False	-0.3154231596576521	1498.0	0.1667691082347934	True	25000	2811000	10000	1
chr2L	2856000	2858000	chr2L	False	-2.079234745054702	124.0	3.6786060851938593	True	False	-1.7610461346084298	404.0	2.9953370339971155	True	False	-1.298578998057849	1275.0	2.273567045385588	True	25000	2857000	10000	1
chr2L	3030000	3032000	chr2L	False	-0.31506464216664876	135.0	0.13323628550086095	True	False	-0.4779550697110792	511.0		False	False	-0.5408760913014241	1466.0		False	25000	3031000	10000	1
chr2L	3040000	3042000	chr2L	False	-0.6766059343702273	141.0	0.9339046655454798	True	False	-0.7613559038757133	516.0	0.651395067820353	True	False	-0.7691024863837215	1495.0	0.5248178855649267	True	25000	3041000	10000	1
chr2L	3174000	3176000	chr2L	False	-1.052355009164502	136.0	0.2871283468705077	True	False	-0.9829796701895968	484.0	0.13946925922640285	True	False	-0.841078341506925	1617.0		False	25000	3175000	10000	2
chr2L	3374000	3376000	chr2L	False	-1.109040534423053	138.0	1.3431952078930538	True	False	-1.0663251553805213	575.0	1.3154155750536025	True	False	-0.8201801902787222	1870.0	0.7711292498246901	True	25000	3375000	10000	1
chr2L	3450000	3452000	chr2L	False	-1.2592503460450524	134.0	1.0947105296608575	True	False	-1.2428600493419992	560.0	1.527392610923159	True	False	-0.8801618096908334	1857.0	0.2789364742014362	True	25000	3451000	10000	1
chr2L	3470000	3472000	chr2L	False	-1.6389178373275006	132.0	1.8629064728179099	True	False	-1.1788762342235026	564.0	0.5406604983133609	True	False	-0.8881640289755885	1858.0	1.0031954891932011	True	25000	3471000	10000	1
chr2L	3480000	3482000	chr2L	False	-1.074339673865978	132.0	0.37007620745062253	True	False	-0.7700206479256357	575.0		False	False	-0.7285679020433644	1867.0		False	25000	3481000	10000	1
chr2L	3530000	3532000	chr2L	False	-1.0079335492073667	144.0	1.0294437778924819	True	False	-0.7502075546901076	609.0	0.5806890072925069	True	False	-0.47332518564802745	1957.0	0.17706296850970732	True	25000	3531000	10000	2
chr2L	3618000	3620000	chr2L	False	-0.9366002035882642	144.0	0.92121084946185	True	False	-0.8451288856266025	528.0	0.4487351100429691	True	False	-0.6153745403535558	1942.0	0.11308808595166375	True	25000	3619000	10000	2
chr2L	3718000	3720000	chr2L	False	-0.37379105253246653	143.0	0.3060794752424487	True	False	-0.27339503749335786	620.0		False	False	-0.23557313005495129	2014.0		False	25000	3719000	10000	1
chr2L	3786000	3788000	chr2L	False	-0.4606414664522657	144.0	0.2588353576368624	True	False	-0.6039980009345421	596.0	0.16012288389866342	True	False	-0.49170948201854037	2177.0		False	25000	3787000	10000	1
chr2L	3862000	3864000	chr2L	False	-0.8440188448778115	143.0	0.3376118375029703	True	False	-0.7793129010986923	586.0		False	False	-0.6786999142335703	2052.0		False	25000	3863000	10000	1
chr2L	3868000	3870000	chr2L	False	-0.6860054543200047	144.0	0.1280456827285137	True	False	-0.7901462573568419	579.0		False	False	-0.6929338561010818	2035.0		False	25000	3869000	10000	1
chr2L	3874000	3876000	chr2L	False	-0.9180714079516218	141.0	0.5902224309785712	True	False	-0.9153020367383917	583.0	0.7874810338108222	True	False	-0.7770642852963648	2019.0	0.6518322181777266	True	25000	3875000	10000	1
chr2L	4198000	4200000	chr2L	False	-1.0255982753703743	133.0	0.6321805696174722	True	False	-0.8968377671021438	560.0	0.24250406722437756	True	False	-0.7607452029207498	2076.0	0.10947723183013269	True	25000	4199000	10000	1
chr2L	4256000	4258000	chr2L	False	-0.8485129841998336	144.0	0.4155922753060177	True	False	-0.6009159711491112	611.0		False	False	-0.3676431623896213	2148.0		False	25000	4257000	10000	1
chr2L	4346000	4348000	chr2L	False	-1.2198291060493598	144.0	0.956278622570682	True	False	-0.9827659613359838	572.0	0.6155772912946675	True	False	-0.7868933721660822	1977.0	0.3903974199529268	True	25000	4347000	10000	1
chr2L	4386000	4388000	chr2L	False	-0.4753960953708451	143.0	0.17069178064765422	True	False	-0.6030236310196122	599.0		False	False	-0.5558721622295869	1774.0		False	25000	4387000	10000	1
chr2L	4632000	4634000	chr2L	False	-0.8988354109637559	142.0	0.16698560723199618	True	False	-0.5990878567782731	457.0		False	False	-0.29301650775389043	1909.0		False	25000	4633000	10000	1
chr2L	4794000	4796000	chr2L	False	-1.0521376956484525	137.0	0.662629655877126	True	False	-1.0568674025674751	506.0	0.7987090482277043	True	False	-0.9050881109723433	1559.0	0.16987563373680892	True	25000	4795000	10000	1
chr2L	4882000	4884000	chr2L	False	-0.6565616764275226	144.0	0.8942053359774034	True	False	-0.43948921150204934	546.0		False	False	-0.3817865150833904	1849.0		False	25000	4883000	10000	1
chr2L	4950000	4952000	chr2L	False	-0.3722544723031875	136.0	0.13474548505769204	True	False	-0.5538872170608699	441.0		False	False	-0.5687427639626882	1289.0		False	25000	4951000	10000	1
chr2L	5032000	5034000	chr2L	False	-0.6938112001541135	141.0	0.5689229110441599	True	False	-0.916016135536943	521.0	0.3740782270777081	True	False	-0.7603687793374252	1206.0	0.2360959382156289	True	25000	5033000	10000	2
chr2L	5042000	5044000	chr2L	False	-0.6043084015598881	140.0	0.1302185036896677	True	False	-0.8610035190480219	512.0		False	False	-0.721679675650061	1225.0		False	25000	5043000	10000	2
chr2L	5060000	5062000	chr2L	False	-0.9797393989728224	140.0	1.0480302599359814	True	False	-1.0779629171854417	503.0	0.6714598101337006	True	False	-0.9473189077883412	1238.0	0.5483746893362114	True	25000	5061000	10000	1
chr2L	5772000	5774000	chr2L	False	-0.5910381037079409	144.0	0.5599909548969652	True	False	-0.5038397263290714	602.0	0.20462582595524353	True	False	-0.4555761223440696	2050.0		False	25000	5773000	10000	1
chr2L	5944000	5946000	chr2L	False	-0.24298218135653993	144.0	0.28678548945664045	True	False	-0.2271120500421272	576.0		False	False	-0.3651334562270596	1801.0	0.22737836596011504	True	25000	5945000	10000	4
chr2L	6046000	6048000	chr2L	False	-0.273200653512397	144.0	1.1528593696386047	True	False	-0.49643694487697004	560.0	0.46623631121760434	True	False	-0.47945510495725213	1645.0	0.27915411723750405	True	25000	6047000	10000	1
chr2L	6230000	6232000	chr2L	False	0.13754782484229222	144.0	0.10843513562031801	True	False	0.5844433492614229	625.0		False	False	0.9532693545692811	2478.0		False	25000	6231000	10000	2
chr2L	6366000	6368000	chr2L	False	-0.45924449524099037	142.0	0.9076663234932412	True	False	-0.4117380943184192	593.0		False	False	-0.2888354705374308	1797.0		False	25000	6367000	10000	1
chr2L	6456000	6458000	chr2L	False	0.42140352240428075	74.0	0.3922889930495021	True	False	-0.13191223367507438	382.0	0.23546136378170518	True	False	-0.3494914998871784	1438.0	0.20318406024034566	True	25000	6457000	10000	1
chr2L	6498000	6500000	chr2L	False	-0.48295514356668584	141.0	1.4950230190550284	True	False	-0.6723400870466609	546.0		False	False	-0.45663998293322444	1482.0		False	25000	6499000	10000	1
chr2L	6528000	6530000	chr2L	False	0.4301580526748595	144.0	0.26972976923525394	True	False	0.3433208251503093	598.0	0.16517840122096777	True	False	0.31395588527176826	1706.0		False	25000	6529000	10000	2
chr2L	6558000	6560000	chr2L	False	-0.03293755533726119	144.0	0.28359027544900467	True	False	0.16789959528574613	624.0	0.11894456383970523	True	False	0.07685579466775928	2085.0		False	25000	6559000	10000	1
chr2L	6566000	6568000	chr2L	False	-0.16873475713679323	143.0	1.0473507223448764	True	False	0.10628162784946009	621.0	0.42724074876798984	True	False	0.03975438644288676	2058.0	0.2836051277985156	True	25000	6567000	10000	1
chr2L	6684000	6686000	chr2L	False	-0.5254367778704404	143.0	1.4190295316348185	True	False	-0.2555672842915941	600.0	0.49615432713514124	True	False	-0.37708078000006384	2086.0	0.31760794231132833	True	25000	6685000	10000	1
chr2L	6734000	6736000	chr2L	False	0.020902905990022026	144.0	0.138883433028631	True	False	0.32854213960906825	625.0		False	False	0.13990870412663822	2094.0		False	25000	6735000	10000	1
chr2L	6798000	6800000	chr2L	False	-0.24590261765925298	144.0	0.9372642446520372	True	False	-0.002278610499437034	621.0	0.579928764644758	True	False	0.139811931827322	2288.0	0.2435741461356209	True	25000	6799000	10000	2
chr2L	6972000	6974000	chr2L	False	-1.824771662759792	107.0	2.8685833917422636	True	False	-1.1202738723069712	509.0	2.1084116060571767	True	False	-0.682018925651452	1585.0	1.581341766428449	True	25000	6973000	10000	2
chr2L	7096000	7098000	chr2L	False	0.6432414629424189	144.0	0.11085591939832817	True	False	0.5380962137298262	607.0		False	False	0.5070140119122153	1984.0		False	25000	7097000	10000	1
chr2L	7204000	7206000	chr2L	False	0.2386887121424004	144.0	0.20784310439418074	True	False	-0.11770676090089927	608.0	0.1299506362938645	True	False	-0.27942541926399106	2159.0		False	25000	7205000	10000	1
chr2L	7258000	7260000	chr2L	False	0.2133961133032033	144.0	0.4976768403173263	True	False	0.11525455597831762	619.0	0.20931217359095683	True	False	0.009632691853366486	2038.0		False	25000	7259000	10000	1
chr2L	7282000	7284000	chr2L	False	0.35456767138245016	144.0	0.39403790744480993	True	False	0.3126494309795196	623.0	0.18189706874163847	True	False	0.31791212011071013	2135.0		False	25000	7283000	10000	1
chr2L	7410000	7412000	chr2L	False	-0.23762273946635112	141.0	0.2912490812452035	True	False	-0.5874896364913603	563.0	0.17680280413522342	True	False	-0.5851201114808267	1908.0		False	25000	7411000	10000	1
chr2L	7536000	7538000	chr2L	False	-0.23141201022238933	137.0	1.2520111589650758	True	False	-0.10693276712430226	605.0	0.6873959439195788	True	False	0.05202786522787123	2389.0	0.28901839879597063	True	25000	7537000	10000	1
chr2L	7642000	7644000	chr2L	False	-0.08755511241476775	144.0	0.8497206944151503	True	False	0.3049446024028481	625.0	0.3726072415524205	True	False	0.5343623157828774	2195.0	0.11901432880992213	True	25000	7643000	10000	1
chr2L	7948000	7950000	chr2L	False	0.669828465443143	144.0	0.17044144857182553	True	False	0.952473549418668	548.0		False	False	0.6459418797744545	1773.0		False	25000	7949000	10000	1
chr2L	7998000	8000000	chr2L	False	0.7020088711922927	72.0	0.11808606992269444	True	False	-0.04887416844540373	366.0	0.22017231005748492	True	False	-0.28415209050261475	1070.0	0.10601716343876058	True	25000	7999000	10000	1
chr2L	8030000	8032000	chr2L	False	-0.1525191710899338	88.0	0.7029381903660121	True	False	-0.5154695428574426	362.0	0.339365025920557	True	False	-0.6338393045284434	1064.0	0.3088861236454315	True	25000	8031000	10000	1
chr2L	8172000	8174000	chr2L	False	0.551604518442004	144.0	0.11201211806787603	True	False	0.3228797175748755	612.0		False	False	0.10334673348046802	1963.0		False	25000	8173000	10000	1
chr2L	8240000	8242000	chr2L	False	0.051463450786742984	143.0	0.8358789667116935	True	False	0.3054129818159405	577.0	0.2546320180991058	True	False	0.06674203063011659	1920.0	0.1830033876248255	True	25000	8241000	10000	1
chr2L	8620000	8622000	chr2L	False	0.38763812748301246	120.0	0.3954009484081214	True	False	0.7336847142589724	574.0	0.18723522319900665	True	False	0.717793623763618	2179.0		False	25000	8621000	10000	2
chr2L	9072000	9074000	chr2L	False	-0.24809683107216504	144.0	0.30440139167024294	True	False	0.2769172677975665	625.0		False	False	0.19833410691217368	2163.0		False	25000	9073000	10000	1
chr2L	9240000	9242000	chr2L	False	-0.38355104735556783	115.0	0.12582964267908753	True	False	-0.6679778942098434	520.0		False	False	-0.6260207187113934	1794.0		False	25000	9241000	10000	1
chr2L	9322000	9324000	chr2L	False	-0.6658275723823742	142.0	0.7450652046566612	True	False	-0.2720613079466054	619.0		False	False	-0.07881755395134939	2150.0		False	25000	9323000	10000	1
chr2L	9464000	9466000	chr2L	False	-0.1984554552567928	96.0	0.2181429483350901	True	False	-0.38241247783641835	501.0		False	False	-0.4875053704955543	1734.0		False	25000	9465000	10000	2
chr2L	9566000	9568000	chr2L	False	-0.7873958117252072	141.0	0.3435356510898502	True	False	-0.7111576864373944	591.0		False	False	-0.6150981441162834	1821.0		False	25000	9567000	10000	2
chr2L	9578000	9580000	chr2L	False	-0.8805052161166884	141.0	0.7304845172516745	True	False	-0.7828744190762325	584.0	0.32471019862217265	True	False	-0.6902784324899311	1873.0	0.17976422580281337	True	25000	9579000	10000	1
chr2L	9658000	9660000	chr2L	False	-0.28141690427219135	144.0	0.29988795963854864	True	False	-0.06145015187445092	608.0		False	False	-0.24691571978930005	1917.0		False	25000	9659000	10000	1
chr2L	9776000	9778000	chr2L	False	-0.4898763526733995	139.0	0.37948848492601917	True	False	-0.6967516882580506	575.0	0.2176937552175776	True	False	-0.614236145705027	1917.0	0.11224591388804417	True	25000	9777000	10000	2
chr2L	9888000	9890000	chr2L	False	-2.0809868452369065	114.0	3.8233430027249504	True	False	-1.9368447453457918	390.0	3.4558495831894094	True	False	-1.38240693369775	1181.0	2.553655118185868	True	25000	9889000	10000	1
chr2L	9920000	9922000	chr2L	False	-0.9581411259230824	128.0	0.5526412136632778	True	False	-0.9440806453622353	465.0	0.2335029947913595	True	False	-0.842571681710319	1198.0	0.12053140221483583	True	25000	9921000	10000	2
chr2L	10056000	10058000	chr2L	False	-0.6979533076244524	144.0	0.19688793468007626	True	False	-0.372403255110019	612.0	0.2129228478532379	True	False	-0.17886698088693873	1900.0	0.10669222468779622	True	25000	10057000	10000	1
chr2L	10070000	10072000	chr2L	False	-0.7039645456583143	144.0	0.49002008575857225	True	False	-0.32324687402637275	621.0		False	False	-0.1177974070272075	1914.0		False	25000	10071000	10000	1
chr2L	10356000	10358000	chr2L	False	-0.41005459651923815	141.0	0.3215675969563621	True	False	-0.5623393268519488	586.0		False	False	-0.5742224593218768	1762.0		False	25000	10357000	10000	1
chr2L	10366000	10368000	chr2L	False	-0.3924067306998136	143.0	0.15935493483648622	True	False	-0.6317904690228259	559.0	0.17209245415361907	True	False	-0.5964815540088086	1623.0	0.13144556143707886	True	25000	10367000	10000	1
chr2L	10728000	10730000	chr2L	False	-0.8244123496319764	139.0	1.5896592531579192	True	False	-0.6635739275465702	575.0	1.399536745671632	True	False	-0.3286342833807137	2250.0	0.7485739052475779	True	25000	10729000	10000	1
chr2L	10744000	10746000	chr2L	False	-0.033643236744839836	143.0	0.13744577090106952	True	False	-0.11988355811823627	602.0		False	False	-0.10789920594030153	2304.0		False	25000	10745000	10000	1
chr2L	10976000	10978000	chr2L	False	0.28614920631724783	118.0	0.286271347952029	True	False	-0.1379072637999104	412.0	0.13393218064347034	True	False	-0.4606009472933307	1304.0		False	25000	10977000	10000	1
chr2L	10988000	10990000	chr2L	False	0.1962846297888231	144.0	0.3783940170386283	True	False	-0.12245129445564878	413.0	0.3631486023890288	True	False	-0.5173061104559338	1420.0	0.2781403171363772	True	25000	10989000	10000	1
chr2L	11138000	11140000	chr2L	False	-0.40361968908100576	142.0	1.3005922853193526	True	False	-0.5131143699355701	583.0		False	False	-0.49688982884675614	1967.0		False	25000	11139000	10000	1
chr2L	11180000	11182000	chr2L	False	0.15591926211542695	144.0	0.38301513647676433	True	False	0.2922062444889514	598.0		False	False	0.31120516871321496	2170.0		False	25000	11181000	10000	1
chr2L	11498000	11500000	chr2L	False	-0.2605941401472655	144.0	0.23394833067772805	True	False	-0.434943037755549	514.0	0.26090829533551774	True	False	-0.4599612675198082	1943.0	0.13255334743236902	True	25000	11499000	10000	3
chr2L	11624000	11626000	chr2L	False	-0.4430102666249819	142.0	0.20367033673817903	True	False	-0.031570977252556386	620.0		False	False	0.36061693209871026	2076.0		False	25000	11625000	10000	1
chr2L	11814000	11816000	chr2L	False	-0.6849033905006099	143.0	1.2306596952464948	True	False	-0.6539424009344545	599.0	1.1171384405307583	True	False	-0.42518845601923005	2093.0	0.8866081607762899	True	25000	11815000	10000	2
chr2L	11874000	11876000	chr2L	False	-0.19351350509224005	144.0	0.3604541732989188	True	False	0.2470804678409615	602.0		False	False	0.3540976844295999	2276.0		False	25000	11875000	10000	1
chr2L	11908000	11910000	chr2L	False	-0.0021733955076578748	134.0	0.2385057694662296	True	False	0.3491765990071354	604.0		False	False	0.6195032776291731	2169.0		False	25000	11909000	10000	1
chr2L	12000000	12002000	chr2L	False	-1.589503811272692	127.0	2.736266597541741	True	False	-1.481060903723639	442.0		False	False	-1.188091180014174	1259.0		False	25000	12001000	10000	2
chr2L	12094000	12096000	chr2L	False	-0.3094468320033731	119.0	0.41756243086402256	True	False	-0.02810291920931229	512.0		False	False	-0.09030952279463329	1606.0		False	25000	12095000	10000	1
chr2L	12332000	12334000	chr2L	False	-0.20057862714976277	144.0	0.2006789541461248	True	False	0.1752622501890017	625.0		False	False	0.4865342012669178	2397.0		False	25000	12333000	10000	1
chr2L	12424000	12426000	chr2L	False	-0.5230380035901331	144.0	0.5255096871936888	True	False	-0.7525583700072046	522.0		False	False	-0.6993738604364592	1537.0		False	25000	12425000	10000	1
chr2L	12548000	12550000	chr2L	False	-0.7587764501743182	112.0	2.075989916872432	True	False	-0.8451926313479816	463.0	1.8368085644331096	True	False	-0.785012163774327	1462.0	1.4571802141621832	True	25000	12549000	10000	1
chr2L	12588000	12590000	chr2L	False	0.3631745416337396	143.0	0.13802614467247282	True	False	0.6871284369869037	565.0		False	False	0.6777034868195291	1867.0		False	25000	12589000	10000	1
chr2L	12708000	12710000	chr2L	False	0.1402995328899188	143.0	0.14279744306626135	True	False	-0.14668621201399243	497.0		False	False	-0.34368064114256164	1691.0		False	25000	12709000	10000	1
chr2L	12812000	12814000	chr2L	False	-0.027673492078033383	132.0	0.47133160920518236	True	False	0.3872190938855615	525.0		False	False	0.5915446926306587	2012.0		False	25000	12813000	10000	1
chr2L	12876000	12878000	chr2L	False	-0.140585283247212	142.0	0.5087460362309209	True	False	0.26125864378285707	621.0		False	False	0.7328642300822644	2135.0		False	25000	12877000	10000	1
chr2L	13000000	13002000	chr2L	False	-0.07192304932786098	144.0	0.4355392548379688	True	False	-0.3843672963571136	548.0	0.3512858319462314	True	False	-0.5232419775110273	1664.0	0.23421017133390348	True	25000	13001000	10000	1
chr2L	13332000	13334000	chr2L	False	0.015425466224137815	144.0	0.5042926421000349	True	False	0.10768228617277113	603.0		False	False	0.07065003772990759	1975.0		False	25000	13333000	10000	1
chr2L	13588000	13590000	chr2L	False	0.36561182115301344	144.0	0.24611368972656128	True	False	0.7153507453416623	598.0		False	False	0.49404537558694306	1793.0		False	25000	13589000	10000	1
chr2L	13770000	13772000	chr2L	False	-0.579700085830819	138.0	0.8935920544521563	True	False	-0.6861341778007481	530.0	1.2206738481609976	True	False	-0.6253648057567758	1615.0	0.7775408470893564	True	25000	13771000	10000	1
chr2L	13904000	13906000	chr2L	False	-0.6959202058886775	143.0	1.6349682743818197	True	False	-0.5515590227983674	512.0	1.0274327109084043	True	False	-0.43028389407411316	1726.0	0.5619422498387494	True	25000	13905000	10000	1
chr2L	14146000	14148000	chr2L	False	-0.5071840523892959	144.0	0.3971894979459191	True	False	-0.05550415072436437	624.0		False	False	0.0283838059499884	2405.0		False	25000	14147000	10000	1
chr2L	14158000	14160000	chr2L	False	-0.37902770089861365	144.0	0.11621687139198927	True	False	-0.11250727144000375	622.0		False	False	-0.00600133905885028	2397.0		False	25000	14159000	10000	1
chr2L	14362000	14364000	chr2L	False	-0.5203835501441549	144.0	0.9920219425764757	True	False	-0.5274849296076058	606.0	1.2343761444401617	True	False	-0.528500933445185	2199.0	0.9868191973502567	True	25000	14363000	10000	1
chr2L	14588000	14590000	chr2L	False	-0.4287666748090636	144.0	0.8154323366268263	True	False	-0.33825937654911936	619.0	0.9407197225326125	True	False	0.062444905806948295	2226.0		False	25000	14589000	10000	1
chr2L	14706000	14708000	chr2L	False	-0.6012865455449157	144.0	1.6300647746940697	True	False	-0.48167202817059057	538.0	1.03078051708584	True	False	-0.2672551006222322	1993.0	0.6983078551419489	True	25000	14707000	10000	3
chr2L	15038000	15040000	chr2L	False	0.04425896619740519	143.0	0.4934859948290454	True	False	0.07384356926601998	565.0		False	False	-0.1636571627442305	1953.0		False	25000	15039000	10000	1
chr2L	15114000	15116000	chr2L	False	-0.31316138421094375	143.0	0.21112654673604364	True	False	-0.157534281046953	612.0		False	False	-0.17620445016685726	2144.0		False	25000	15115000	10000	1
chr2L	15118000	15120000	chr2L	False	-0.3155247585924556	144.0	0.28699430477797516	True	False	-0.17084545977341803	619.0	0.37445898541099987	True	False	-0.18757112449152605	2149.0	0.1760751360922833	True	25000	15119000	10000	1
chr2L	15326000	15328000	chr2L	False	-0.2746910410838781	144.0	0.27215579580234206	True	False	0.010115665024639984	624.0		False	False	0.06410617822816495	2260.0		False	25000	15327000	10000	1
chr2L	15366000	15368000	chr2L	False	-0.24809683107216504	144.0	0.11395618929708581	True	False	0.10057652593368133	625.0		False	False	0.4921987666960165	2281.0		False	25000	15367000	10000	1
chr2L	15426000	15428000	chr2L	False	-0.2502943867764109	123.0	0.19383583611491595	True	False	0.05589066874068349	552.0		False	False	0.29399538858656804	2287.0		False	25000	15427000	10000	1
chr2L	15498000	15500000	chr2L	False	-0.5836301539736715	144.0	0.6111995895532486	True	False	-0.3821892577429355	563.0	0.6498678377131482	True	False	-0.18387858615456928	2128.0	0.7611559058313455	True	25000	15499000	10000	1
chr2L	15506000	15508000	chr2L	False	-0.4572528682041158	144.0	0.18628491316295515	True	False	-0.37914519932078183	621.0		False	False	-0.15508900277024648	2136.0		False	25000	15507000	10000	1
chr2L	15628000	15630000	chr2L	False	-0.4262799835167862	144.0	0.4447510388831435	True	False	0.10413168356076212	291.0		False	False	0.5529881681275621	631.0		False	25000	15629000	10000	1
chr2L	15904000	15906000	chr2L	False	-0.28516708845012356	144.0	0.40297097799400106	True	False	-0.11255297407379873	621.0	0.2995767164070834	True	False	0.06158723908855694	2402.0		False	25000	15905000	10000	1
chr2L	15952000	15954000	chr2L	False	-0.41062969828444246	144.0	0.3707393823054142	True	False	-0.15218004819450978	621.0	0.2809758243428715	True	False	0.06111222179032148	2435.0	0.12482272334856893	True	25000	15953000	10000	1
chr2L	16134000	16136000	chr2L	False	-0.41678717686283817	96.0	0.120007887723939	True	False	-0.14983059737501744	499.0		False	False	0.3230789186648516	2238.0		False	25000	16135000	10000	1
