chrom	start	end	region	is_bad_bin	log2_insulation_score_100000	n_valid_pixels_100000	boundary_strength_100000	is_boundary_100000
HiC_scaffold_1	7358000	7360000	HiC_scaffold_1	False	0.15894524599604526	350.0	0.1276021437724043	True
HiC_scaffold_1	7454000	7456000	HiC_scaffold_1	False	-0.20194043820344457	263.0	0.5202965662025705	True
HiC_scaffold_1	7534000	7536000	HiC_scaffold_1	False	-0.09751650591426234	387.0	0.16104164369947666	True
HiC_scaffold_1	7596000	7598000	HiC_scaffold_1	False	-0.09841050751739476	587.0	0.21714070273241848	True
HiC_scaffold_1	7756000	7758000	HiC_scaffold_1	False	0.007255816002799144	735.0	0.13883363733160897	True
HiC_scaffold_1	8026000	8028000	HiC_scaffold_1	False	-0.1776868545982456	333.0	0.35712988859276507	True
HiC_scaffold_1	8058000	8060000	HiC_scaffold_1	False	-0.11889534908699662	377.0	0.12606547146374883	True
HiC_scaffold_1	8120000	8122000	HiC_scaffold_1	False	0.024244593410873042	479.0	0.17283115350126252	True
HiC_scaffold_1	8168000	8170000	HiC_scaffold_1	False	-0.016570790668562454	649.0	0.18340682228407323	True
HiC_scaffold_1	8210000	8212000	HiC_scaffold_1	False	-0.09668137127971808	314.0	0.46033700999285887	True
HiC_scaffold_1	8260000	8262000	HiC_scaffold_1	False	-0.38702312310924736	6.0	2.3219280948873626	True
HiC_scaffold_1	8286000	8288000	HiC_scaffold_1	False	-0.15961262700617493	41.0	0.11362642173199447	True
HiC_scaffold_1	8350000	8352000	HiC_scaffold_1	False	-0.38702312310924736	9.0	2.3219280948873626	True
HiC_scaffold_1	8362000	8364000	HiC_scaffold_1	False	-0.38702312310924736	10.0	2.3219280948873626	True
HiC_scaffold_1	8384000	8386000	HiC_scaffold_1	False	0.32735578598971876	103.0	0.4510864441526465	True
HiC_scaffold_1	8470000	8472000	HiC_scaffold_1	False	0.04862465584488272	278.0	0.16675985622643535	True
HiC_scaffold_1	8488000	8490000	HiC_scaffold_1	False	-0.00735995393228872	289.0	0.11310563333445152	True
HiC_scaffold_1	8516000	8518000	HiC_scaffold_1	False	-0.09607597155504746	273.0	0.29401534916695626	True
HiC_scaffold_1	8762000	8764000	HiC_scaffold_1	False	-0.23354864244752907	294.0	0.4846809592250313	True
HiC_scaffold_1	8898000	8900000	HiC_scaffold_1	False	-0.07529634107269921	369.0	0.2613125513087887	True
HiC_scaffold_1	8986000	8988000	HiC_scaffold_1	False	0.07585579714651902	304.0	0.1484703468894308	True
HiC_scaffold_1	9048000	9050000	HiC_scaffold_1	False	-0.12763649429059765	198.0	0.36405001971714224	True
HiC_scaffold_1	9080000	9082000	HiC_scaffold_1	False	0.013514806474481637	150.0	0.12931997169697318	True
HiC_scaffold_1	9096000	9098000	HiC_scaffold_1	False	-0.24747177071045365	128.0	1.301021238987188	True
HiC_scaffold_1	9142000	9144000	HiC_scaffold_1	False	0.42855230575332537	225.0	0.1061731254730589	True
HiC_scaffold_1	9258000	9260000	HiC_scaffold_1	False	0.14718607714727414	270.0	0.11930277587205004	True
HiC_scaffold_1	9284000	9286000	HiC_scaffold_1	False	0.12997678711505106	297.0	0.27056114246867774	True
HiC_scaffold_1	9324000	9326000	HiC_scaffold_1	False	-0.0161854277409384	348.0	0.11103131238874389	True
HiC_scaffold_1	9362000	9364000	HiC_scaffold_1	False	-0.061720301441228316	427.0	0.6232980258253368	True
HiC_scaffold_1	9402000	9404000	HiC_scaffold_1	False	-0.054910334536402525	367.0	0.14705504812571468	True
HiC_scaffold_1	9458000	9460000	HiC_scaffold_1	False	0.028014376169596473	417.0	0.10793811454661166	True
HiC_scaffold_1	9550000	9552000	HiC_scaffold_1	False	-0.02636263373317032	588.0	0.26594240075485925	True
HiC_scaffold_1	9658000	9660000	HiC_scaffold_1	False	-0.0251155902532392	484.0	0.10438166614653199	True
HiC_scaffold_1	9668000	9670000	HiC_scaffold_1	False	-0.055572254103378356	453.0	0.14798966309864153	True
HiC_scaffold_1	9734000	9736000	HiC_scaffold_1	False	-0.15058292728716646	292.0	0.7023522492861042	True
HiC_scaffold_1	9778000	9780000	HiC_scaffold_1	False	-0.040100648755015324	412.0	0.1451912479432527	True
HiC_scaffold_1	9796000	9798000	HiC_scaffold_1	False	-0.02117317345793522	537.0	0.11568296141443843	True
HiC_scaffold_1	9920000	9922000	HiC_scaffold_1	False	-0.13378180976919377	271.0	0.6542465478704085	True
HiC_scaffold_1	9972000	9974000	HiC_scaffold_1	False	0.11070165847186293	267.0	0.14262262241647589	True
HiC_scaffold_1	9988000	9990000	HiC_scaffold_1	False	0.011526253381027663	220.0	0.30387779897145245	True
HiC_scaffold_1	10012000	10014000	HiC_scaffold_1	False	0.12332133626532378	205.0	0.1605319443338627	True
HiC_scaffold_1	10028000	10030000	HiC_scaffold_1	False	0.22065945411199228	189.0	0.15473859762763642	True
HiC_scaffold_1	10040000	10042000	HiC_scaffold_1	False	0.33479024582441186	134.0	0.11045918532827448	True
HiC_scaffold_1	10050000	10052000	HiC_scaffold_1	False	0.03288013134141274	74.0	0.17221903784336226	True
HiC_scaffold_1	10082000	10084000	HiC_scaffold_1	False	-0.2054163166192997	82.0	0.15542818078762305	True
HiC_scaffold_1	10146000	10148000	HiC_scaffold_1	False	-0.2614922410253885	55.0	0.7582371554929133	True
HiC_scaffold_1	10194000	10196000	HiC_scaffold_1	False	0.03960235044480841	186.0	0.23599899979681993	True
HiC_scaffold_1	10212000	10214000	HiC_scaffold_1	False	0.11971421030640687	240.0	0.15185719719767987	True
HiC_scaffold_1	10240000	10242000	HiC_scaffold_1	False	-0.01005366466392291	288.0	0.3207609724377818	True
HiC_scaffold_1	10294000	10296000	HiC_scaffold_1	False	0.024077961610426232	367.0	0.2824339377807687	True
HiC_scaffold_1	10400000	10402000	HiC_scaffold_1	False	0.06996255816756747	161.0	0.1489946007134245	True
HiC_scaffold_1	10414000	10416000	HiC_scaffold_1	False	-0.2386312832165762	120.0	0.5505433468357186	True
HiC_scaffold_1	10462000	10464000	HiC_scaffold_1	False	0.053823562519201784	277.0	0.11079574189268074	True
HiC_scaffold_1	10596000	10598000	HiC_scaffold_1	False	-0.15319262567849937	341.0	0.40591328902279045	True
HiC_scaffold_1	10688000	10690000	HiC_scaffold_1	False	-0.07116102892123886	286.0	0.17706251533698644	True
HiC_scaffold_1	10718000	10720000	HiC_scaffold_1	False	-0.04636782015297968	199.0	0.17391786987349084	True
HiC_scaffold_1	10786000	10788000	HiC_scaffold_1	False	-0.22290374334814073	83.0	0.22177177385822072	True
HiC_scaffold_1	10828000	10830000	HiC_scaffold_1	False	-0.28917579971110274	57.0	0.7732200126049553	True
HiC_scaffold_1	10832000	10834000	HiC_scaffold_1	False	-0.27154590568931136	60.0	0.10691520391651213	True
HiC_scaffold_1	10852000	10854000	HiC_scaffold_1	False	-0.14466228554020333	82.0	0.39367584774638154	True
HiC_scaffold_1	10956000	10958000	HiC_scaffold_1	False	-0.05637781112077594	66.0	0.3214313845912218	True
HiC_scaffold_1	10986000	10988000	HiC_scaffold_1	False	-0.03909981968894039	66.0	0.15686884861686587	True
HiC_scaffold_1	11020000	11022000	HiC_scaffold_1	False	-0.08746284125033943	143.0	0.3634047308635214	True
HiC_scaffold_1	11060000	11062000	HiC_scaffold_1	False	-0.058005603435565635	203.0	0.16027453429858515	True
HiC_scaffold_1	11100000	11102000	HiC_scaffold_1	False	0.09474048997040967	169.0	0.12230771058920388	True
HiC_scaffold_1	11116000	11118000	HiC_scaffold_1	False	0.11886780662070989	150.0	0.11155942374010344	True
HiC_scaffold_1	11134000	11136000	HiC_scaffold_1	False	-0.20060999887836592	87.0	0.5829739476277023	True
HiC_scaffold_1	11140000	11142000	HiC_scaffold_1	False	-0.20060999887836592	87.0	0.5829739476277023	True
HiC_scaffold_1	11184000	11186000	HiC_scaffold_1	False	0.2293297967594553	197.0	0.12299532560849757	True
HiC_scaffold_1	11304000	11306000	HiC_scaffold_1	False	0.1624997083566168	261.0	0.10498060250836916	True
HiC_scaffold_1	11328000	11330000	HiC_scaffold_1	False	0.15487065572002298	136.0	0.22229328407196028	True
